ID_Word,ID_Aya,idSourat,NumAya,idRacine,ArabicWord,englishWord
29480,11:82,11,82,1451,سَافِلَهَا,"its downside,"
29481,11:82,11,82,1002,وَأَمْطَرْنَا,and We rained
29482,11:82,11,82,130,عَلَيْهَا,upon them
29483,11:82,11,82,570,حِجَارَةً,stones
29484,11:82,11,82,974,مِنْ,of
29485,11:82,11,82,1465,سِجِّيلٍ,baked clay
29486,11:82,11,82,1031,مَنْضُودٍ,(in) layers.
29487,11:83,11,83,1530,مُسَوَّمَةً,Marked
29488,11:83,11,83,141,عِنْدَ,from
29489,11:83,11,83,1219,رَبِّكَ,your Lord.
29490,11:83,11,83,933,وَمَا,And not
29491,11:83,11,83,539,هِيَ,it
29492,11:83,11,83,974,مِنَ,(is) from
29493,11:83,11,83,1755,الظَّالِمِينَ,the wrongdoers
29494,11:83,11,83,213,بِبَعِيدٍ,far.
29495,11:84,11,84,36,وَإِلَى,And to
29496,11:84,11,84,945,مَدْيَنَ,"Madyan,"
29497,11:84,11,84,23,أَخَاهُمْ,their brother
29498,11:84,11,84,1369,شُعَيْبًا,Shuaib.
29499,11:84,11,84,1205,قَالَ,"He said,"
29500,11:84,11,84,1206,يَاقَوْمِ,"""O my people!"
29501,11:84,11,84,101,اعْبُدُوا,Worship
29502,11:84,11,84,25,اللَّهَ,Allah
29503,11:84,11,84,933,مَا,not
29504,11:84,11,84,865,لَكُمْ,(is) for you
29505,11:84,11,84,974,مِنْ,any
29506,11:84,11,84,25,إِلَهٍ,god
29507,11:84,11,84,491,غَيْرُهُ,other than Him.
29508,11:84,11,84,866,وَلَا,And (do) not
29509,11:84,11,84,1084,تَنْقُصُوا,decrease
29510,11:84,11,84,791,الْمِكْيَالَ,(from) the measure
29511,11:84,11,84,1727,وَالْمِيزَانَ,and the scale.
29512,11:84,11,84,51,إِنِّي,"Indeed, I"
29513,11:84,11,84,1214,أَرَاكُمْ,see you
29514,11:84,11,84,861,بِخَيْرٍ,"in prosperity,"
29515,11:84,11,84,51,وَإِنِّي,"but indeed, I"
29516,11:84,11,84,853,أَخَافُ,fear
29517,11:84,11,84,130,عَلَيْكُمْ,for you
29518,11:84,11,84,184,عَذَابَ,punishment
29519,11:84,11,84,1750,يَوْمٍ,(of) a Day
29520,11:84,11,84,636,مُحِيطٍ,all-encompassing.
29521,11:85,11,85,1206,وَيَاقَوْمِ,And O my people!
29522,11:85,11,85,1668,أَوْفُوا,Give full
29523,11:85,11,85,791,الْمِكْيَالَ,"measure,"
29524,11:85,11,85,1727,وَالْمِيزَانَ,and weight
29525,11:85,11,85,1190,بِالْقِسْطِ,in justice
29526,11:85,11,85,866,وَلَا,and (do) not
29527,11:85,11,85,242,تَبْخَسُوا,deprive
29528,11:85,11,85,1120,النَّاسَ,the people
29529,11:85,11,85,1424,أَشْيَاءَهُمْ,"(of) their things,"
29530,11:85,11,85,866,وَلَا,and (do) not
29531,11:85,11,85,183,تَعْثَوْا,act wickedly
29532,11:85,11,85,439,فِي,in
29533,11:85,11,85,61,الْأَرْضِ,the earth
29534,11:85,11,85,419,مُفْسِدِينَ,spreading corruption.
29535,11:86,11,86,258,بَقِيَّتُ,(What) remains
29536,11:86,11,86,25,اللَّهِ,(from) Allah
29537,11:86,11,86,861,خَيْرٌ,(is) best
29538,11:86,11,86,865,لَكُمْ,"for you,"
29539,11:86,11,86,47,إِنْ,if
29540,11:86,11,86,785,كُنْتُمْ,you are
29541,11:86,11,86,42,مُؤْمِنِينَ,believers.
29542,11:86,11,86,933,وَمَا,And not
29543,11:86,11,86,48,أَنَا,I am
29544,11:86,11,86,130,عَلَيْكُمْ,over you
29545,11:86,11,86,567,بِحَفِيظٍ,"a guardian."""
29546,11:87,11,87,1205,قَالُوا,"They said,"
29547,11:87,11,87,1369,يَاشُعَيْبُ,"""O Shuaib!"
29548,11:87,11,87,1339,أَصَلَوتُكَ,Does your prayer
29549,11:87,11,87,43,تَأْمُرُكَ,command you
29550,11:87,11,87,47,أَنْ,that
29551,11:87,11,87,1556,نَتْرُكَ,we leave
29552,11:87,11,87,933,مَا,what
29553,11:87,11,87,101,يَعْبُدُ,worship
29554,11:87,11,87,6,ءَابَاؤُنَا,"our forefathers,"
29555,11:87,11,87,82,أَوْ,or
29556,11:87,11,87,47,أَنْ,that
29557,11:87,11,87,374,نَفْعَلَ,we do
29558,11:87,11,87,439,فِي,concerning
29559,11:87,11,87,1007,أَمْوَالِنَا,our wealth
29560,11:87,11,87,933,مَا,what
29561,11:87,11,87,1424,نَشَاءُ,we will?
29562,11:87,11,87,51,إِنَّكَ,"Indeed you,"
29563,11:87,11,87,55,لَأَنْتَ,surely you
29564,11:87,11,87,575,الْحَلِيمُ,"(are) the forbearing,"
29565,11:87,11,87,1281,الرَّشِيدُ,"the right-minded."""
29566,11:88,11,88,1205,قَالَ,"He said,"
29567,11:88,11,88,1206,يَاقَوْمِ,"""O my people!"
29568,11:88,11,88,1214,أَرَءَيْتُمْ,Do you see
29569,11:88,11,88,47,إِنْ,if
29570,11:88,11,88,785,كُنْتُ,I am
29571,11:88,11,88,130,عَلَى,on
29572,11:88,11,88,297,بَيِّنَةٍ,a clear evidence
29573,11:88,11,88,974,مِنْ,from
29574,11:88,11,88,1219,رَبِّي,"my Lord,"
29575,11:88,11,88,1301,وَرَزَقَنِي,and He has provided me
29576,11:88,11,88,974,مِنْهُ,from Himself
29577,11:88,11,88,1301,رِزْقًا,a good provision?
29578,11:88,11,88,620,حَسَنًا,a good provision?
29579,11:88,11,88,933,وَمَا,And not
29580,11:88,11,88,1293,أُرِيدُ,I intend
29581,11:88,11,88,47,أَنْ,that
29582,11:88,11,88,814,أُخَالِفَكُمْ,I differ from you
29583,11:88,11,88,36,إِلَى,in
29584,11:88,11,88,933,مَا,what
29585,11:88,11,88,1053,أَنْهَاكُمْ,I forbid you
29586,11:88,11,88,139,عَنْهُ,from it.
29587,11:88,11,88,47,إِنْ,Not
29588,11:88,11,88,1293,أُرِيدُ,I intend
29589,11:88,11,88,27,إِلَّا,except
29590,11:88,11,88,1337,الْإِصْلَاحَ,the reform
29591,11:88,11,88,933,مَا,as much as I am able.
29592,11:88,11,88,1593,اسْتَطَعْتُ,as much as I am able.
29593,11:88,11,88,933,وَمَا,And not
29594,11:88,11,88,1666,تَوْفِيقِي,(is) my success
29595,11:88,11,88,27,إِلَّا,except
29596,11:88,11,88,25,بِاللَّهِ,with Allah.
29597,11:88,11,88,130,عَلَيْهِ,Upon Him
29598,11:88,11,88,1684,تَوَكَّلْتُ,I trust
29599,11:88,11,88,36,وَإِلَيْهِ,and to Him
29600,11:88,11,88,1112,أُنِيبُ,I turn.
29601,11:89,11,89,1206,وَيَاقَوْمِ,And O my people!
29602,11:89,11,89,866,لَا,(Let) not cause you to sin
29603,11:89,11,89,699,يَجْرِمَنَّكُمْ,(Let) not cause you to sin
29604,11:89,11,89,1401,شِقَاقِي,my dissension
29605,11:89,11,89,47,أَنْ,lest
29606,11:89,11,89,1357,يُصِيبَكُمْ,befalls you
29607,11:89,11,89,1004,مِثْلُ,similar
29608,11:89,11,89,933,مَا,(to) what
29609,11:89,11,89,1357,أَصَابَ,befell
29610,11:89,11,89,1206,قَوْمَ,(the) people of Nuh
29611,11:89,11,89,1113,نُوحٍ,(the) people of Nuh
29612,11:89,11,89,82,أَوْ,or
29613,11:89,11,89,1206,قَوْمَ,(the) people of Hud
29614,11:89,11,89,535,هُودٍ,(the) people of Hud
29615,11:89,11,89,82,أَوْ,or
29616,11:89,11,89,1206,قَوْمَ,people of Salih.
29617,11:89,11,89,1337,صَالِحٍ,people of Salih.
29618,11:89,11,89,933,وَمَا,And not
29619,11:89,11,89,1206,قَوْمُ,(are the) people of Lut
29620,11:89,11,89,923,لُوطٍ,(are the) people of Lut
29621,11:89,11,89,974,مِنْكُمْ,from you
29622,11:89,11,89,213,بِبَعِيدٍ,far off.
29623,11:90,11,90,454,وَاسْتَغْفِرُوا,And ask forgiveness
29624,11:90,11,90,1219,رَبَّكُمْ,"(of) your Lord,"
29625,11:90,11,90,1613,ثُمَّ,then
29626,11:90,11,90,1558,تُوبُوا,turn in repentance
29627,11:90,11,90,36,إِلَيْهِ,to Him.
29628,11:90,11,90,51,إِنَّ,"Indeed,"
29629,11:90,11,90,1219,رَبِّي,my Lord
29630,11:90,11,90,1248,رَحِيمٌ,"(is) Most Merciful,"
29631,11:90,11,90,1661,وَدُودٌ,"Most Loving."""
29632,11:91,11,91,1205,قَالُوا,"They said,"
29633,11:91,11,91,1369,يَاشُعَيْبُ,"""O Shuaib!"
29634,11:91,11,91,933,مَا,Not
29635,11:91,11,91,398,نَفْقَهُ,we understand
29636,11:91,11,91,780,كَثِيرًا,much
29637,11:91,11,91,973,مِمَّا,of what
29638,11:91,11,91,1205,تَقُولُ,"you say,"
29639,11:91,11,91,51,وَإِنَّا,"and indeed, we"
29640,11:91,11,91,1214,لَنَرَاكَ,surely [we] see you
29641,11:91,11,91,439,فِينَا,among us
29642,11:91,11,91,301,ضَعِيفًا,weak.
29643,11:91,11,91,919,وَلَوْلَا,And if not
29644,11:91,11,91,1244,رَهْطُكَ,for your family
29645,11:91,11,91,1254,لَرَجَمْنَاكَ,surely we would have stoned
29646,11:91,11,91,933,وَمَا,and you are not
29647,11:91,11,91,55,أَنْتَ,and you are not
29648,11:91,11,91,130,عَلَيْنَا,against us
29649,11:91,11,91,207,بِعَزِيزٍ,"mighty."""
29650,11:92,11,92,1205,قَالَ,"He said,"
29651,11:92,11,92,1206,يَاقَوْمِ,"""O my people!"
29652,11:92,11,92,1244,أَرَهْطِي,Is my family
29653,11:92,11,92,207,أَعَزُّ,mightier
29654,11:92,11,92,130,عَلَيْكُمْ,on you
29655,11:92,11,92,974,مِنَ,than
29656,11:92,11,92,25,اللَّهِ,Allah?
29657,11:92,11,92,22,وَاتَّخَذْتُمُوهُ,"And you have taken Him,"
29658,11:92,11,92,1701,وَرَاءَكُمْ,behind your
29659,11:92,11,92,1753,ظِهْرِيًّا,backs.
29660,11:92,11,92,51,إِنَّ,"Indeed,"
29661,11:92,11,92,1219,رَبِّي,my Lord
29662,11:92,11,92,251,بِمَا,of what
29663,11:92,11,92,133,تَعْمَلُونَ,you do
29664,11:92,11,92,636,مُحِيطٌ,(is) All-Encompassing.
29665,11:93,11,93,1206,وَيَاقَوْمِ,And O my people!
29666,11:93,11,93,133,اعْمَلُوا,Work
29667,11:93,11,93,130,عَلَى,(according) to
29668,11:93,11,93,785,مَكَانَتِكُمْ,"your position,"
29669,11:93,11,93,51,إِنِّي,"indeed, I am"
29670,11:93,11,93,133,عَامِلٌ,working.
29671,11:93,11,93,1526,سَوْفَ,Soon
29672,11:93,11,93,126,تَعْلَمُونَ,you will know
29673,11:93,11,93,974,مَنْ,(on) whom
29674,11:93,11,93,73,يَأْتِيهِ,will come
29675,11:93,11,93,184,عَذَابٌ,a punishment
29676,11:93,11,93,864,يُخْزِيهِ,"(that will) disgrace him,"
29677,11:93,11,93,974,وَمَنْ,and who
29678,11:93,11,93,534,هُوَ,[he]
29679,11:93,11,93,781,كَاذِبٌ,(is) a liar.
29680,11:93,11,93,1274,وَارْتَقِبُوا,"And watch,"
29681,11:93,11,93,51,إِنِّي,"indeed, I am"
29682,11:93,11,93,937,مَعَكُمْ,with you
29683,11:93,11,93,1274,رَقِيبٌ,"a watcher."""
29684,11:94,11,94,904,وَلَمَّا,And when
29685,11:94,11,94,720,جَاءَ,came
29686,11:94,11,94,43,أَمْرُنَا,"Our Command,"
29687,11:94,11,94,1064,نَجَّيْنَا,We saved
29688,11:94,11,94,1369,شُعَيْبًا,Shuaib
29689,11:94,11,94,29,وَالَّذِينَ,and those who
29690,11:94,11,94,42,ءَامَنُوا,believed
29691,11:94,11,94,937,مَعَهُ,with him
29692,11:94,11,94,1248,بِرَحْمَةٍ,by a Mercy
29693,11:94,11,94,974,مِنَّا,from Us.
29694,11:94,11,94,22,وَأَخَذَتِ,And seized
29695,11:94,11,94,29,الَّذِينَ,those who
29696,11:94,11,94,1755,ظَلَمُوا,"wronged,"
29697,11:94,11,94,1364,الصَّيْحَةُ,the thunderous blast
29698,11:94,11,94,1310,فَأَصْبَحُوا,then they became
29699,11:94,11,94,439,فِي,in
29700,11:94,11,94,370,دِيَارِهِمْ,their homes
29701,11:94,11,94,706,جَاثِمِينَ,fallen prone.
29702,11:95,11,95,726,كَأَنْ,As if
29703,11:95,11,95,900,لَمْ,not
29704,11:95,11,95,468,يَغْنَوْا,they (had) prospered
29705,11:95,11,95,439,فِيهَا,therein.
29706,11:95,11,95,866,أَلَا,"So,"
29707,11:95,11,95,213,بُعْدًا,away
29708,11:95,11,95,945,لِمَدْيَنَ,with Madyan
29709,11:95,11,95,757,كَمَا,as
29710,11:95,11,95,213,بَعِدَتْ,was taken away
29711,11:95,11,95,1612,ثَمُودُ,the Thamud.
29712,11:96,11,96,1140,وَلَقَدْ,And certainly
29713,11:96,11,96,1283,أَرْسَلْنَا,We sent
29714,11:96,11,96,1009,مُوسَى,Musa
29715,11:96,11,96,90,بِءَايَاتِنَا,with Our Signs
29716,11:96,11,96,1485,وَسُلْطَانٍ,and an authority
29717,11:96,11,96,297,مُبِينٍ,"clear,"
29718,11:97,11,97,36,إِلَى,To
29719,11:97,11,97,400,فِرْعَوْنَ,Firaun
29720,11:97,11,97,966,وَمَلَإيهِ,"and his chiefs,"
29721,11:97,11,97,1542,فَاتَّبَعُوا,but they followed
29722,11:97,11,97,43,أَمْرَ,"(the) command of Firaun,"
29723,11:97,11,97,400,فِرْعَوْنَ,"(the) command of Firaun,"
29724,11:97,11,97,933,وَمَا,and not
29725,11:97,11,97,43,أَمْرُ,(the) command of Firaun
29726,11:97,11,97,400,فِرْعَوْنَ,(the) command of Firaun
29727,11:97,11,97,1281,بِرَشِيدٍ,was right.
29728,11:98,11,98,1143,يَقْدُمُ,He will precede
29729,11:98,11,98,1206,قَوْمَهُ,his people
29730,11:98,11,98,1750,يَوْمَ,(on the) Day
29731,11:98,11,98,1206,الْقِيَامَةِ,(of) the Resurrection
29732,11:98,11,98,1698,فَأَوْرَدَهُمُ,and lead them
29733,11:98,11,98,1117,النَّارَ,(into) the Fire.
29734,11:98,11,98,211,وَبِئْسَ,And wretched
29735,11:98,11,98,1698,الْوِرْدُ,(is) the place
29736,11:98,11,98,1698,الْمَوْرُودُ,to which (they are) led.
29737,11:99,11,99,1542,وَأُتْبِعُوا,And they were followed
29738,11:99,11,99,439,فِي,in
29739,11:99,11,99,500,هَذِهِ,this
29740,11:99,11,99,871,لَعْنَةً,(by) a curse
29741,11:99,11,99,1750,وَيَوْمَ,and (on the) Day
29742,11:99,11,99,1206,الْقِيَامَةِ,(of) the Resurrection.
29743,11:99,11,99,211,بِئْسَ,Wretched
29744,11:99,11,99,1233,الرِّفْدُ,(is) the gift
29745,11:99,11,99,1233,الْمَرْفُودُ,which (will) be given.
29746,11:100,11,100,1637,ذَلِكَ,That
29747,11:100,11,100,974,مِنْ,(is) from
29748,11:100,11,100,1025,أَنْبَاءِ,(the) news
29749,11:100,11,100,1179,الْقُرَى,(of) the cities
29750,11:100,11,100,1184,نَقُصُّهُ,(which) We relate
29751,11:100,11,100,130,عَلَيْكَ,to you;
29752,11:100,11,100,974,مِنْهَا,"of them,"
29753,11:100,11,100,1206,قَائِمٌ,some are standing
29754,11:100,11,100,610,وَحَصِيدٌ,and (some) mown.
29755,11:101,11,101,933,وَمَا,And not
29756,11:101,11,101,1755,ظَلَمْنَاهُمْ,We wronged them
29757,11:101,11,101,899,وَلَكِنْ,but
29758,11:101,11,101,1755,ظَلَمُوا,they wronged
29759,11:101,11,101,1046,أَنْفُسَهُمْ,themselves.
29760,11:101,11,101,933,فَمَا,So not
29761,11:101,11,101,468,أَغْنَتْ,availed
29762,11:101,11,101,139,عَنْهُمْ,them
29763,11:101,11,101,25,ءَالِهَتُهُمُ,their gods
29764,11:101,11,101,28,الَّتِي,which
29765,11:101,11,101,327,يَدْعُونَ,they invoked
29766,11:101,11,101,974,مِنْ,"other than Allah,"
29767,11:101,11,101,369,دُونِ,"other than Allah,"
29768,11:101,11,101,25,اللَّهِ,"other than Allah,"
29769,11:101,11,101,974,مِنْ,any
29770,11:101,11,101,1424,شَيْءٍ,"thing,"
29771,11:101,11,101,904,لَمَّا,when
29772,11:101,11,101,720,جَاءَ,came
29773,11:101,11,101,43,أَمْرُ,(the) command (of) your Lord.
29774,11:101,11,101,1219,رَبِّكَ,(the) command (of) your Lord.
29775,11:101,11,101,933,وَمَا,And not
29776,11:101,11,101,1795,زَادُوهُمْ,they increased them
29777,11:101,11,101,491,غَيْرَ,other than
29778,11:101,11,101,1543,تَتْبِيبٍ,ruin.
29779,11:102,11,102,1637,وَكَذَلِكَ,And thus
29780,11:102,11,102,22,أَخْذُ,(is) the seizure (of) your Lord
29781,11:102,11,102,1219,رَبِّكَ,(is) the seizure (of) your Lord
29782,11:102,11,102,79,إِذَا,when
29783,11:102,11,102,22,أَخَذَ,He seizes
29784,11:102,11,102,1179,الْقُرَى,the cities
29785,11:102,11,102,539,وَهِيَ,while they
29786,11:102,11,102,1755,ظَالِمَةٌ,(are) doing wrong.
29787,11:102,11,102,51,إِنَّ,"Indeed,"
29788,11:102,11,102,22,أَخْذَهُ,His seizure
29789,11:102,11,102,30,أَلِيمٌ,"(is) painful,"
29790,11:102,11,102,1373,شَدِيدٌ,(and) severe.
29791,11:103,11,103,51,إِنَّ,"Indeed,"
29792,11:103,11,103,439,فِي,in
29793,11:103,11,103,1637,ذَلِكَ,that
29794,11:103,11,103,90,لَءَايَةً,(is) surely a Sign
29795,11:103,11,103,974,لِمَنْ,for (those) who
29796,11:103,11,103,853,خَافَ,fear
29797,11:103,11,103,184,عَذَابَ,(the) punishment
29798,11:103,11,103,21,الْءَاخِرَةِ,(of) the Hereafter.
29799,11:103,11,103,1637,ذَلِكَ,That
29800,11:103,11,103,1750,يَوْمٌ,(is) a Day
29801,11:103,11,103,683,مَجْمُوعٌ,(will) be gathered
29802,11:103,11,103,865,لَهُ,on it
29803,11:103,11,103,1120,النَّاسُ,"the mankind,"
29804,11:103,11,103,1637,وَذَلِكَ,and that
29805,11:103,11,103,1750,يَوْمٌ,(is) a Day
29806,11:103,11,103,1381,مَشْهُودٌ,witnessed.
29807,11:104,11,104,933,وَمَا,And not
29808,11:104,11,104,21,نُؤَخِّرُهُ,We delay it
29809,11:104,11,104,27,إِلَّا,except
29810,11:104,11,104,18,لِأَجَلٍ,for a term
29811,11:104,11,104,110,مَعْدُودٍ,limited.
29812,11:105,11,105,1750,يَوْمَ,(The) Day
29813,11:105,11,105,73,يَأْتِ,(it) comes
29814,11:105,11,105,866,لَا,not
29815,11:105,11,105,754,تَكَلَّمُ,will speak
29816,11:105,11,105,1046,نَفْسٌ,a soul
29817,11:105,11,105,27,إِلَّا,except
29818,11:105,11,105,80,بِإِذْنِهِ,by His leave.
29819,11:105,11,105,974,فَمِنْهُمْ,Then among them
29820,11:105,11,105,1402,شَقِيٌّ,"(will be the) wretched,"
29821,11:105,11,105,1431,وَسَعِيدٌ,and (the) glad.
29822,11:106,11,106,41,فَأَمَّا,As for
29823,11:106,11,106,29,الَّذِينَ,those who
29824,11:106,11,106,1402,شَقُوا,were wretched
29825,11:106,11,106,439,فَفِي,then (they will be) in
29826,11:106,11,106,1117,النَّارِ,the Fire.
29827,11:106,11,106,865,لَهُمْ,For them
29828,11:106,11,106,439,فِيهَا,therein
29829,11:106,11,106,1763,زَفِيرٌ,"(is) sighing,"
29830,11:106,11,106,1382,وَشَهِيقٌ,and wailing.
29831,11:107,11,107,813,خَالِدِينَ,(Will be) abiding
29832,11:107,11,107,439,فِيهَا,therein
29833,11:107,11,107,933,مَا,as long as remain
29834,11:107,11,107,368,دَامَتِ,as long as remain
29835,11:107,11,107,1493,السَّمَاوَاتُ,the heavens
29836,11:107,11,107,61,وَالْأَرْضُ,"and the earth,"
29837,11:107,11,107,27,إِلَّا,except
29838,11:107,11,107,933,مَا,what your Lord wills.
29839,11:107,11,107,1424,شَاءَ,what your Lord wills.
29840,11:107,11,107,1219,رَبُّكَ,what your Lord wills.
29841,11:107,11,107,51,إِنَّ,"Indeed,"
29842,11:107,11,107,1219,رَبَّكَ,your Lord
29843,11:107,11,107,374,فَعَّالٌ,(is) All-Accomplisher
29844,11:107,11,107,901,لِمَا,of what
29845,11:107,11,107,1293,يُرِيدُ,He intends.
29846,11:108,11,108,41,وَأَمَّا,And as for
29847,11:108,11,108,29,الَّذِينَ,those who
29848,11:108,11,108,1431,سُعِدُوا,were glad
29849,11:108,11,108,439,فَفِي,then (they will be) in
29850,11:108,11,108,693,الْجَنَّةِ,"Paradise,"
29851,11:108,11,108,813,خَالِدِينَ,(will be) abiding
29852,11:108,11,108,439,فِيهَا,therein
29853,11:108,11,108,933,مَا,as long as remains
29854,11:108,11,108,368,دَامَتِ,as long as remains
29855,11:108,11,108,1493,السَّمَاوَاتُ,the heavens
29856,11:108,11,108,61,وَالْأَرْضُ,"and the earth,"
29857,11:108,11,108,27,إِلَّا,except
29858,11:108,11,108,933,مَا,what your Lord wills -
29859,11:108,11,108,1424,شَاءَ,what your Lord wills -
29860,11:108,11,108,1219,رَبُّكَ,what your Lord wills -
29861,11:108,11,108,181,عَطَاءً,a bestowal
29862,11:108,11,108,491,غَيْرَ,not
29863,11:108,11,108,710,مَجْذُوذٍ,interrupted.
29864,11:109,11,109,866,فَلَا,So (do) not
29865,11:109,11,109,785,تَكُ,be
29866,11:109,11,109,439,فِي,in
29867,11:109,11,109,988,مِرْيَةٍ,doubt
29868,11:109,11,109,973,مِمَّا,as to what
29869,11:109,11,109,101,يَعْبُدُ,worship
29870,11:109,11,109,87,هَؤُلَاءِ,these (polytheists).
29871,11:109,11,109,933,مَا,Not
29872,11:109,11,109,101,يَعْبُدُونَ,they worship
29873,11:109,11,109,27,إِلَّا,except
29874,11:109,11,109,757,كَمَا,as what
29875,11:109,11,109,101,يَعْبُدُ,worshipped
29876,11:109,11,109,6,ءَابَاؤُهُمْ,their forefathers
29877,11:109,11,109,974,مِنْ,before.
29878,11:109,11,109,1134,قَبْلُ,before.
29879,11:109,11,109,51,وَإِنَّا,"And indeed, We"
29880,11:109,11,109,1668,لَمُوَفُّوهُمْ,will surely pay them in full
29881,11:109,11,109,1086,نَصِيبَهُمْ,their share
29882,11:109,11,109,491,غَيْرَ,without
29883,11:109,11,109,1084,مَنْقُوصٍ,being diminished.
29884,11:110,11,110,1140,وَلَقَدْ,And verily
29885,11:110,11,110,73,ءَاتَيْنَا,We gave
29886,11:110,11,110,1009,مُوسَى,Musa
29887,11:110,11,110,777,الْكِتَابَ,"the Book,"
29888,11:110,11,110,814,فَاخْتُلِفَ,but differences arose
29889,11:110,11,110,439,فِيهِ,therein.
29890,11:110,11,110,919,وَلَوْلَا,And if not
29891,11:110,11,110,754,كَلِمَةٌ,(for) a Word
29892,11:110,11,110,1440,سَبَقَتْ,(that) preceded
29893,11:110,11,110,974,مِنْ,from
29894,11:110,11,110,1219,رَبِّكَ,"your Lord,"
29895,11:110,11,110,1139,لَقُضِيَ,surely would have been judged
29896,11:110,11,110,297,بَيْنَهُمْ,between them.
29897,11:110,11,110,51,وَإِنَّهُمْ,"And indeed, they"
29898,11:110,11,110,439,لَفِي,surely (are) in
29899,11:110,11,110,1389,شَكٍّ,doubt
29900,11:110,11,110,974,مِنْهُ,concerning it
29901,11:110,11,110,1298,مُرِيبٍ,suspicious.
29902,11:111,11,111,51,وَإِنَّ,"And indeed,"
29903,11:111,11,111,753,كُلًّا,to each [when]
29904,11:111,11,111,904,لَمَّا,to each [when]
29905,11:111,11,111,1668,لَيُوَفِّيَنَّهُمْ,surely will pay them in full
29906,11:111,11,111,1219,رَبُّكَ,your Lord
29907,11:111,11,111,133,أَعْمَالَهُمْ,their deeds.
29908,11:111,11,111,51,إِنَّهُ,"Indeed, He"
29909,11:111,11,111,251,بِمَا,of what
29910,11:111,11,111,133,يَعْمَلُونَ,they do
29911,11:111,11,111,796,خَبِيرٌ,(is) All-Aware.
29912,11:112,11,112,1206,فَاسْتَقِمْ,So stand firm
29913,11:112,11,112,757,كَمَا,as
29914,11:112,11,112,43,أُمِرْتَ,you are commanded
29915,11:112,11,112,974,وَمَنْ,and (those) who
29916,11:112,11,112,1558,تَابَ,turn (in repentance)
29917,11:112,11,112,937,مَعَكَ,"with you,"
29918,11:112,11,112,866,وَلَا,and (do) not
29919,11:112,11,112,1571,تَطْغَوْا,transgress.
29920,11:112,11,112,51,إِنَّهُ,"Indeed, He"
29921,11:112,11,112,251,بِمَا,of what
29922,11:112,11,112,133,تَعْمَلُونَ,you do
29923,11:112,11,112,272,بَصِيرٌ,(is) All-Seer.
29924,11:113,11,113,866,وَلَا,And (do) not
29925,11:113,11,113,1263,تَرْكَنُوا,incline
29926,11:113,11,113,36,إِلَى,to
29927,11:113,11,113,29,الَّذِينَ,those who
29928,11:113,11,113,1755,ظَلَمُوا,do wrong
29929,11:113,11,113,997,فَتَمَسَّكُمُ,lest touches you
29930,11:113,11,113,1117,النَّارُ,"the Fire,"
29931,11:113,11,113,933,وَمَا,and not
29932,11:113,11,113,865,لَكُمْ,(is) for you
29933,11:113,11,113,974,مِنْ,besides Allah
29934,11:113,11,113,369,دُونِ,besides Allah
29935,11:113,11,113,25,اللَّهِ,besides Allah
29936,11:113,11,113,974,مِنْ,any
29937,11:113,11,113,1688,أَوْلِيَاءَ,protectors;
29938,11:113,11,113,1613,ثُمَّ,then
29939,11:113,11,113,866,لَا,not
29940,11:113,11,113,1089,تُنْصَرُونَ,you will be helped.
29941,11:114,11,114,1206,وَأَقِمِ,And establish
29942,11:114,11,114,1339,الصَّلَوةَ,the prayer
29943,11:114,11,114,1587,طَرَفَيِ,(at the) two ends
29944,11:114,11,114,1052,النَّهَارِ,(of) the day
29945,11:114,11,114,1775,وَزُلَفًا,and (at) the approach
29946,11:114,11,114,974,مِنَ,of
29947,11:114,11,114,926,اللَّيْلِ,the night.
29948,11:114,11,114,51,إِنَّ,"Indeed,"
29949,11:114,11,114,620,الْحَسَنَاتِ,the good deeds
29950,11:114,11,114,1632,يُذْهِبْنَ,remove
29951,11:114,11,114,1523,السَّيِّئَاتِ,the evil deeds.
29952,11:114,11,114,1637,ذَلِكَ,That
29953,11:114,11,114,1634,ذِكْرَى,(is) a reminder
29954,11:114,11,114,1634,لِلذَّاكِرِينَ,for those who remember.
29955,11:115,11,115,1311,وَاصْبِرْ,"And be patient,"
29956,11:115,11,115,51,فَإِنَّ,"for indeed,"
29957,11:115,11,115,25,اللَّهَ,Allah
29958,11:115,11,115,866,لَا,(does) not
29959,11:115,11,115,321,يُضِيعُ,let go waste
29960,11:115,11,115,19,أَجْرَ,(the) reward
29961,11:115,11,115,620,الْمُحْسِنِينَ,(of) the good-doers.
29962,11:116,11,116,919,فَلَوْلَا,So why not
29963,11:116,11,116,785,كَانَ,had been
29964,11:116,11,116,974,مِنَ,of
29965,11:116,11,116,1175,الْقُرُونِ,the generations
29966,11:116,11,116,974,مِنْ,before you
29967,11:116,11,116,1134,قَبْلِكُمْ,before you
29968,11:116,11,116,86,أُولُوا,"those possessing a remnant,"
29969,11:116,11,116,258,بَقِيَّةٍ,"those possessing a remnant,"
29970,11:116,11,116,1053,يَنْهَوْنَ,forbidding
29971,11:116,11,116,139,عَنِ,from
29972,11:116,11,116,419,الْفَسَادِ,the corruption
29973,11:116,11,116,439,فِي,in
29974,11:116,11,116,61,الْأَرْضِ,the earth
29975,11:116,11,116,27,إِلَّا,except
29976,11:116,11,116,1154,قَلِيلًا,a few
29977,11:116,11,116,974,مِمَّنْ,of those
29978,11:116,11,116,1064,أَنْجَيْنَا,We saved
